,reg,vaccin,jour,n_dose1,n_dose2,n_cum_dose1,n_cum_dose2,datetime,timestamp
389,1,3,2020-12-28,0,0,0,0,2020-12-28,1609110000.0
390,1,3,2020-12-29,0,0,0,0,2020-12-29,1609196400.0
391,1,3,2020-12-30,0,0,0,0,2020-12-30,1609282800.0
392,1,3,2020-12-31,0,0,0,0,2020-12-31,1609369200.0
393,1,3,2021-01-01,0,0,0,0,2021-01-01,1609455600.0
394,1,3,2021-01-02,0,0,0,0,2021-01-02,1609542000.0
395,1,3,2021-01-03,0,0,0,0,2021-01-03,1609628400.0
396,1,3,2021-01-04,0,0,0,0,2021-01-04,1609714800.0
397,1,3,2021-01-05,0,0,0,0,2021-01-05,1609801200.0
398,1,3,2021-01-06,0,0,0,0,2021-01-06,1609887600.0
399,1,3,2021-01-07,0,0,0,0,2021-01-07,1609974000.0
400,1,3,2021-01-08,0,0,0,0,2021-01-08,1610060400.0
401,1,3,2021-01-09,0,0,0,0,2021-01-09,1610146800.0
402,1,3,2021-01-10,0,0,0,0,2021-01-10,1610233200.0
403,1,3,2021-01-11,0,0,0,0,2021-01-11,1610319600.0
404,1,3,2021-01-12,0,0,0,0,2021-01-12,1610406000.0
405,1,3,2021-01-13,0,0,0,0,2021-01-13,1610492400.0
406,1,3,2021-01-14,0,0,0,0,2021-01-14,1610578800.0
407,1,3,2021-01-15,0,0,0,0,2021-01-15,1610665200.0
408,1,3,2021-01-16,0,0,0,0,2021-01-16,1610751600.0
409,1,3,2021-01-17,0,0,0,0,2021-01-17,1610838000.0
410,1,3,2021-01-18,0,0,0,0,2021-01-18,1610924400.0
411,1,3,2021-01-19,0,0,0,0,2021-01-19,1611010800.0
412,1,3,2021-01-20,0,0,0,0,2021-01-20,1611097200.0
413,1,3,2021-01-21,0,0,0,0,2021-01-21,1611183600.0
414,1,3,2021-01-22,0,0,0,0,2021-01-22,1611270000.0
415,1,3,2021-01-23,0,0,0,0,2021-01-23,1611356400.0
416,1,3,2021-01-24,0,0,0,0,2021-01-24,1611442800.0
417,1,3,2021-01-25,0,0,0,0,2021-01-25,1611529200.0
418,1,3,2021-01-26,0,0,0,0,2021-01-26,1611615600.0
419,1,3,2021-01-27,0,0,0,0,2021-01-27,1611702000.0
420,1,3,2021-01-28,0,0,0,0,2021-01-28,1611788400.0
421,1,3,2021-01-29,0,0,0,0,2021-01-29,1611874800.0
422,1,3,2021-01-30,0,0,0,0,2021-01-30,1611961200.0
423,1,3,2021-01-31,0,0,0,0,2021-01-31,1612047600.0
424,1,3,2021-02-01,0,0,0,0,2021-02-01,1612134000.0
425,1,3,2021-02-02,0,0,0,0,2021-02-02,1612220400.0
426,1,3,2021-02-03,0,0,0,0,2021-02-03,1612306800.0
427,1,3,2021-02-04,0,0,0,0,2021-02-04,1612393200.0
428,1,3,2021-02-05,0,0,0,0,2021-02-05,1612479600.0
429,1,3,2021-02-06,0,0,0,0,2021-02-06,1612566000.0
430,1,3,2021-02-07,0,0,0,0,2021-02-07,1612652400.0
431,1,3,2021-02-08,0,0,0,0,2021-02-08,1612738800.0
432,1,3,2021-02-09,0,0,0,0,2021-02-09,1612825200.0
433,1,3,2021-02-10,0,0,0,0,2021-02-10,1612911600.0
434,1,3,2021-02-11,0,0,0,0,2021-02-11,1612998000.0
435,1,3,2021-02-12,0,0,0,0,2021-02-12,1613084400.0
436,1,3,2021-02-13,1,0,1,0,2021-02-13,1613170800.0
437,1,3,2021-02-14,0,0,1,0,2021-02-14,1613257200.0
438,1,3,2021-02-15,0,0,1,0,2021-02-15,1613343600.0
439,1,3,2021-02-16,0,0,1,0,2021-02-16,1613430000.0
440,1,3,2021-02-17,0,0,1,0,2021-02-17,1613516400.0
441,1,3,2021-02-18,0,0,1,0,2021-02-18,1613602800.0
442,1,3,2021-02-19,0,0,1,0,2021-02-19,1613689200.0
443,1,3,2021-02-20,0,0,1,0,2021-02-20,1613775600.0
444,1,3,2021-02-21,0,0,1,0,2021-02-21,1613862000.0
445,1,3,2021-02-22,1,0,2,0,2021-02-22,1613948400.0
446,1,3,2021-02-23,0,0,2,0,2021-02-23,1614034800.0
447,1,3,2021-02-24,0,0,2,0,2021-02-24,1614121200.0
448,1,3,2021-02-25,0,0,2,0,2021-02-25,1614207600.0
449,1,3,2021-02-26,0,0,2,0,2021-02-26,1614294000.0
450,1,3,2021-02-27,0,0,2,0,2021-02-27,1614380400.0
451,1,3,2021-02-28,0,0,2,0,2021-02-28,1614466800.0
452,1,3,2021-03-01,4,0,6,0,2021-03-01,1614553200.0
453,1,3,2021-03-02,0,0,6,0,2021-03-02,1614639600.0
454,1,3,2021-03-03,0,0,6,0,2021-03-03,1614726000.0
455,1,3,2021-03-04,0,0,6,0,2021-03-04,1614812400.0
456,1,3,2021-03-05,23,0,29,0,2021-03-05,1614898800.0
457,1,3,2021-03-06,496,0,525,0,2021-03-06,1614985200.0
458,1,3,2021-03-07,0,0,525,0,2021-03-07,1615071600.0
459,1,3,2021-03-08,5,0,530,0,2021-03-08,1615158000.0
460,1,3,2021-03-09,10,0,540,0,2021-03-09,1615244400.0
461,1,3,2021-03-10,50,0,590,0,2021-03-10,1615330800.0
462,1,3,2021-03-11,36,0,626,0,2021-03-11,1615417200.0
463,1,3,2021-03-12,44,0,670,0,2021-03-12,1615503600.0
464,1,3,2021-03-13,13,0,683,0,2021-03-13,1615590000.0
465,1,3,2021-03-14,13,0,696,0,2021-03-14,1615676400.0
466,1,3,2021-03-15,1,0,697,0,2021-03-15,1615762800.0
467,1,3,2021-03-16,1,0,698,0,2021-03-16,1615849200.0
468,1,3,2021-03-17,0,0,698,0,2021-03-17,1615935600.0
469,1,3,2021-03-18,1,0,699,0,2021-03-18,1616022000.0
470,1,3,2021-03-19,0,0,699,0,2021-03-19,1616108400.0
471,1,3,2021-03-20,1,0,700,0,2021-03-20,1616194800.0
472,1,3,2021-03-21,8,0,708,0,2021-03-21,1616281200.0
473,1,3,2021-03-22,10,0,718,0,2021-03-22,1616367600.0
474,1,3,2021-03-23,41,0,759,0,2021-03-23,1616454000.0
475,1,3,2021-03-24,40,0,799,0,2021-03-24,1616540400.0
476,1,3,2021-03-25,197,0,996,0,2021-03-25,1616626800.0
477,1,3,2021-03-26,117,0,1113,0,2021-03-26,1616713200.0
478,1,3,2021-03-27,71,0,1184,0,2021-03-27,1616799600.0
479,1,3,2021-03-28,7,0,1191,0,2021-03-28,1616886000.0
480,1,3,2021-03-29,34,0,1225,0,2021-03-29,1616972400.0
481,1,3,2021-03-30,188,0,1413,0,2021-03-30,1617058800.0
482,1,3,2021-03-31,73,0,1486,0,2021-03-31,1617145200.0
483,1,3,2021-04-01,156,0,1642,0,2021-04-01,1617231600.0
484,1,3,2021-04-02,15,0,1657,0,2021-04-02,1617318000.0
485,1,3,2021-04-03,1,0,1658,0,2021-04-03,1617404400.0
486,1,3,2021-04-04,4,0,1662,0,2021-04-04,1617490800.0
487,1,3,2021-04-05,10,0,1672,0,2021-04-05,1617577200.0
488,1,3,2021-04-06,69,0,1741,0,2021-04-06,1617663600.0
489,1,3,2021-04-07,99,0,1840,0,2021-04-07,1617750000.0
490,1,3,2021-04-08,72,0,1912,0,2021-04-08,1617836400.0
491,1,3,2021-04-09,44,0,1956,0,2021-04-09,1617922800.0
492,1,3,2021-04-10,23,0,1979,0,2021-04-10,1618009200.0
493,1,3,2021-04-11,1,0,1980,0,2021-04-11,1618095600.0
494,1,3,2021-04-12,28,0,2008,0,2021-04-12,1618185600.0
495,1,3,2021-04-13,39,0,2047,0,2021-04-13,1618272000.0
496,1,3,2021-04-14,28,0,2075,0,2021-04-14,1618358400.0
497,1,3,2021-04-15,123,0,2198,0,2021-04-15,1618444800.0
498,1,3,2021-04-16,53,0,2251,0,2021-04-16,1618531200.0
499,1,3,2021-04-17,28,0,2279,0,2021-04-17,1618617600.0
500,1,3,2021-04-18,0,0,2279,0,2021-04-18,1618704000.0
501,1,3,2021-04-19,12,0,2291,0,2021-04-19,1618790400.0
502,1,3,2021-04-20,58,3,2349,3,2021-04-20,1618876800.0
503,1,3,2021-04-21,40,0,2389,3,2021-04-21,1618963200.0
504,1,3,2021-04-22,88,0,2477,3,2021-04-22,1619049600.0
505,1,3,2021-04-23,49,0,2526,3,2021-04-23,1619136000.0
506,1,3,2021-04-24,20,0,2546,3,2021-04-24,1619222400.0
507,1,3,2021-04-25,0,0,2546,3,2021-04-25,1619308800.0
508,1,3,2021-04-26,27,0,2573,3,2021-04-26,1619395200.0
509,1,3,2021-04-27,26,0,2599,3,2021-04-27,1619481600.0
510,1,3,2021-04-28,45,0,2644,3,2021-04-28,1619568000.0
511,1,3,2021-04-29,45,17,2689,20,2021-04-29,1619654400.0
512,1,3,2021-04-30,73,3,2762,23,2021-04-30,1619740800.0
513,1,3,2021-05-01,1,0,2763,23,2021-05-01,1619827200.0
514,1,3,2021-05-02,0,0,2763,23,2021-05-02,1619913600.0
515,1,3,2021-05-03,9,3,2772,26,2021-05-03,1620000000.0
516,1,3,2021-05-04,77,1,2849,27,2021-05-04,1620086400.0
517,1,3,2021-05-05,19,1,2868,28,2021-05-05,1620172800.0
518,1,3,2021-05-06,51,14,2919,42,2021-05-06,1620259200.0
519,1,3,2021-05-07,40,5,2959,47,2021-05-07,1620345600.0
520,1,3,2021-05-08,1,0,2960,47,2021-05-08,1620432000.0
521,1,3,2021-05-09,0,0,2960,47,2021-05-09,1620518400.0
522,1,3,2021-05-10,13,6,2973,53,2021-05-10,1620604800.0
523,1,3,2021-05-11,56,3,3029,56,2021-05-11,1620691200.0
524,1,3,2021-05-12,59,12,3088,68,2021-05-12,1620777600.0
525,1,3,2021-05-13,0,0,3088,68,2021-05-13,1620864000.0
526,1,3,2021-05-14,30,14,3118,82,2021-05-14,1620950400.0
527,1,3,2021-05-15,17,2,3135,84,2021-05-15,1621036800.0
528,1,3,2021-05-16,2,0,3137,84,2021-05-16,1621123200.0
529,1,3,2021-05-17,9,1,3146,85,2021-05-17,1621206000.0
530,1,3,2021-05-18,31,5,3177,90,2021-05-18,1621292400.0
531,1,3,2021-05-19,23,7,3200,97,2021-05-19,1621378800.0
532,1,3,2021-05-20,25,11,3225,108,2021-05-20,1621465200.0
533,1,3,2021-05-21,22,6,3247,114,2021-05-21,1621551600.0
534,1,3,2021-05-22,18,5,3265,119,2021-05-22,1621638000.0
535,1,3,2021-05-23,0,0,3265,119,2021-05-23,1621724400.0
536,1,3,2021-05-24,2,9,3267,128,2021-05-24,1621810800.0
537,1,3,2021-05-25,21,22,3288,150,2021-05-25,1621897200.0
538,1,3,2021-05-26,9,2,3297,152,2021-05-26,1621983600.0
539,1,3,2021-05-27,0,0,3297,152,2021-05-27,1622070000.0
540,1,3,2021-05-28,34,53,3331,205,2021-05-28,1622156400.0
541,1,3,2021-05-29,13,12,3344,217,2021-05-29,1622242800.0
542,1,3,2021-05-30,0,0,3344,217,2021-05-30,1622329200.0
543,1,3,2021-05-31,10,12,3354,229,2021-05-31,1622415600.0
544,1,3,2021-06-01,6,46,3360,275,2021-06-01,1622502000.0
545,1,3,2021-06-02,10,25,3370,300,2021-06-02,1622588400.0
546,1,3,2021-06-03,9,112,3379,412,2021-06-03,1622674800.0
547,1,3,2021-06-04,7,55,3386,467,2021-06-04,1622761200.0
548,1,3,2021-06-05,4,81,3390,548,2021-06-05,1622847600.0
549,1,3,2021-06-06,0,1,3390,549,2021-06-06,1622934000.0
550,1,3,2021-06-07,7,25,3397,574,2021-06-07,1623020400.0
551,1,3,2021-06-08,3,70,3400,644,2021-06-08,1623106800.0
552,1,3,2021-06-09,9,41,3409,685,2021-06-09,1623193200.0
553,1,3,2021-06-10,12,92,3421,777,2021-06-10,1623279600.0
554,1,3,2021-06-11,3,65,3424,842,2021-06-11,1623366000.0
555,1,3,2021-06-12,0,15,3424,857,2021-06-12,1623452400.0
556,1,3,2021-06-13,0,5,3424,862,2021-06-13,1623538800.0
557,1,3,2021-06-14,0,27,3424,889,2021-06-14,1623625200.0
558,1,3,2021-06-15,5,53,3429,942,2021-06-15,1623711600.0
559,1,3,2021-06-16,9,14,3438,956,2021-06-16,1623798000.0
560,1,3,2021-06-17,7,97,3445,1053,2021-06-17,1623884400.0
561,1,3,2021-06-18,4,97,3449,1150,2021-06-18,1623970800.0
562,1,3,2021-06-19,14,25,3463,1175,2021-06-19,1624057200.0
563,1,3,2021-06-20,0,0,3463,1175,2021-06-20,1624143600.0
564,1,3,2021-06-21,2,10,3465,1185,2021-06-21,1624230000.0
565,1,3,2021-06-22,2,84,3467,1269,2021-06-22,1624316400.0
566,1,3,2021-06-23,9,44,3476,1313,2021-06-23,1624402800.0
567,1,3,2021-06-24,1,64,3477,1377,2021-06-24,1624489200.0
568,1,3,2021-06-25,3,19,3480,1396,2021-06-25,1624575600.0
569,1,3,2021-06-26,3,38,3483,1434,2021-06-26,1624662000.0
570,1,3,2021-06-27,0,0,3483,1434,2021-06-27,1624748400.0
571,1,3,2021-06-28,1,4,3484,1438,2021-06-28,1624834800.0
572,1,3,2021-06-29,1,78,3485,1516,2021-06-29,1624921200.0
573,1,3,2021-06-30,4,30,3489,1546,2021-06-30,1625007600.0
574,1,3,2021-07-01,0,49,3489,1595,2021-07-01,1625094000.0
575,1,3,2021-07-02,0,32,3489,1627,2021-07-02,1625180400.0
576,1,3,2021-07-03,0,7,3489,1634,2021-07-03,1625266800.0
577,1,3,2021-07-04,0,0,3489,1634,2021-07-04,1625353200.0
578,1,3,2021-07-05,6,9,3495,1643,2021-07-05,1625439600.0
579,1,3,2021-07-06,20,50,3515,1693,2021-07-06,1625526000.0
580,1,3,2021-07-07,6,37,3521,1730,2021-07-07,1625612400.0
581,1,3,2021-07-08,2,57,3523,1787,2021-07-08,1625698800.0
582,1,4,2020-12-27,0,0,0,0,2020-12-27,1609023600.0
583,1,4,2020-12-28,0,0,0,0,2020-12-28,1609110000.0
584,1,4,2020-12-29,0,0,0,0,2020-12-29,1609196400.0
585,1,4,2020-12-30,0,0,0,0,2020-12-30,1609282800.0
586,1,4,2020-12-31,0,0,0,0,2020-12-31,1609369200.0
587,1,4,2021-01-01,0,0,0,0,2021-01-01,1609455600.0
588,1,4,2021-01-02,0,0,0,0,2021-01-02,1609542000.0
589,1,4,2021-01-03,0,0,0,0,2021-01-03,1609628400.0
590,1,4,2021-01-04,0,0,0,0,2021-01-04,1609714800.0
591,1,4,2021-01-05,0,0,0,0,2021-01-05,1609801200.0
592,1,4,2021-01-06,0,0,0,0,2021-01-06,1609887600.0
593,1,4,2021-01-07,0,0,0,0,2021-01-07,1609974000.0
594,1,4,2021-01-08,0,0,0,0,2021-01-08,1610060400.0
595,1,4,2021-01-09,0,0,0,0,2021-01-09,1610146800.0
596,1,4,2021-01-10,0,0,0,0,2021-01-10,1610233200.0
597,1,4,2021-01-11,0,0,0,0,2021-01-11,1610319600.0
598,1,4,2021-01-12,0,0,0,0,2021-01-12,1610406000.0
599,1,4,2021-01-13,0,0,0,0,2021-01-13,1610492400.0
600,1,4,2021-01-14,0,0,0,0,2021-01-14,1610578800.0
601,1,4,2021-01-15,0,0,0,0,2021-01-15,1610665200.0
602,1,4,2021-01-16,0,0,0,0,2021-01-16,1610751600.0
603,1,4,2021-01-17,0,0,0,0,2021-01-17,1610838000.0
604,1,4,2021-01-18,0,0,0,0,2021-01-18,1610924400.0
605,1,4,2021-01-19,0,0,0,0,2021-01-19,1611010800.0
606,1,4,2021-01-20,0,0,0,0,2021-01-20,1611097200.0
607,1,4,2021-01-21,0,0,0,0,2021-01-21,1611183600.0
608,1,4,2021-01-22,0,0,0,0,2021-01-22,1611270000.0
609,1,4,2021-01-23,0,0,0,0,2021-01-23,1611356400.0
610,1,4,2021-01-24,0,0,0,0,2021-01-24,1611442800.0
611,1,4,2021-01-25,0,0,0,0,2021-01-25,1611529200.0
612,1,4,2021-01-26,0,0,0,0,2021-01-26,1611615600.0
613,1,4,2021-01-27,0,0,0,0,2021-01-27,1611702000.0
614,1,4,2021-01-28,0,0,0,0,2021-01-28,1611788400.0
615,1,4,2021-01-29,0,0,0,0,2021-01-29,1611874800.0
616,1,4,2021-01-30,0,0,0,0,2021-01-30,1611961200.0
617,1,4,2021-01-31,0,0,0,0,2021-01-31,1612047600.0
618,1,4,2021-02-01,0,0,0,0,2021-02-01,1612134000.0
619,1,4,2021-02-02,0,0,0,0,2021-02-02,1612220400.0
620,1,4,2021-02-03,0,0,0,0,2021-02-03,1612306800.0
621,1,4,2021-02-04,0,0,0,0,2021-02-04,1612393200.0
622,1,4,2021-02-05,0,0,0,0,2021-02-05,1612479600.0
623,1,4,2021-02-06,0,0,0,0,2021-02-06,1612566000.0
624,1,4,2021-02-07,0,0,0,0,2021-02-07,1612652400.0
625,1,4,2021-02-08,0,0,0,0,2021-02-08,1612738800.0
626,1,4,2021-02-09,0,0,0,0,2021-02-09,1612825200.0
627,1,4,2021-02-10,0,0,0,0,2021-02-10,1612911600.0
628,1,4,2021-02-11,0,0,0,0,2021-02-11,1612998000.0
629,1,4,2021-02-12,0,0,0,0,2021-02-12,1613084400.0
630,1,4,2021-02-13,0,0,0,0,2021-02-13,1613170800.0
631,1,4,2021-02-14,0,0,0,0,2021-02-14,1613257200.0
632,1,4,2021-02-15,0,0,0,0,2021-02-15,1613343600.0
633,1,4,2021-02-16,0,0,0,0,2021-02-16,1613430000.0
634,1,4,2021-02-17,0,0,0,0,2021-02-17,1613516400.0
635,1,4,2021-02-18,0,0,0,0,2021-02-18,1613602800.0
636,1,4,2021-02-19,0,0,0,0,2021-02-19,1613689200.0
637,1,4,2021-02-20,0,0,0,0,2021-02-20,1613775600.0
638,1,4,2021-02-21,0,0,0,0,2021-02-21,1613862000.0
639,1,4,2021-02-22,0,0,0,0,2021-02-22,1613948400.0
640,1,4,2021-02-23,0,0,0,0,2021-02-23,1614034800.0
641,1,4,2021-02-24,0,0,0,0,2021-02-24,1614121200.0
642,1,4,2021-02-25,0,0,0,0,2021-02-25,1614207600.0
643,1,4,2021-02-26,0,0,0,0,2021-02-26,1614294000.0
644,1,4,2021-02-27,0,0,0,0,2021-02-27,1614380400.0
645,1,4,2021-02-28,0,0,0,0,2021-02-28,1614466800.0
646,1,4,2021-03-01,0,0,0,0,2021-03-01,1614553200.0
647,1,4,2021-03-02,0,0,0,0,2021-03-02,1614639600.0
648,1,4,2021-03-03,0,0,0,0,2021-03-03,1614726000.0
649,1,4,2021-03-04,0,0,0,0,2021-03-04,1614812400.0
650,1,4,2021-03-05,0,0,0,0,2021-03-05,1614898800.0
651,1,4,2021-03-06,0,0,0,0,2021-03-06,1614985200.0
652,1,4,2021-03-07,0,0,0,0,2021-03-07,1615071600.0
653,1,4,2021-03-08,0,0,0,0,2021-03-08,1615158000.0
654,1,4,2021-03-09,0,0,0,0,2021-03-09,1615244400.0
655,1,4,2021-03-10,0,0,0,0,2021-03-10,1615330800.0
656,1,4,2021-03-11,0,0,0,0,2021-03-11,1615417200.0
657,1,4,2021-03-12,0,0,0,0,2021-03-12,1615503600.0
658,1,4,2021-03-13,0,0,0,0,2021-03-13,1615590000.0
659,1,4,2021-03-14,0,0,0,0,2021-03-14,1615676400.0
660,1,4,2021-03-15,0,0,0,0,2021-03-15,1615762800.0
661,1,4,2021-03-16,0,0,0,0,2021-03-16,1615849200.0
662,1,4,2021-03-17,0,0,0,0,2021-03-17,1615935600.0
663,1,4,2021-03-18,0,0,0,0,2021-03-18,1616022000.0
664,1,4,2021-03-19,0,0,0,0,2021-03-19,1616108400.0
665,1,4,2021-03-20,0,0,0,0,2021-03-20,1616194800.0
666,1,4,2021-03-21,0,0,0,0,2021-03-21,1616281200.0
667,1,4,2021-03-22,0,0,0,0,2021-03-22,1616367600.0
668,1,4,2021-03-23,0,0,0,0,2021-03-23,1616454000.0
669,1,4,2021-03-24,0,0,0,0,2021-03-24,1616540400.0
670,1,4,2021-03-25,0,0,0,0,2021-03-25,1616626800.0
671,1,4,2021-03-26,0,0,0,0,2021-03-26,1616713200.0
672,1,4,2021-03-27,0,0,0,0,2021-03-27,1616799600.0
673,1,4,2021-03-28,0,0,0,0,2021-03-28,1616886000.0
674,1,4,2021-03-29,0,0,0,0,2021-03-29,1616972400.0
675,1,4,2021-03-30,0,0,0,0,2021-03-30,1617058800.0
676,1,4,2021-03-31,0,0,0,0,2021-03-31,1617145200.0
677,1,4,2021-04-01,0,0,0,0,2021-04-01,1617231600.0
678,1,4,2021-04-02,0,0,0,0,2021-04-02,1617318000.0
679,1,4,2021-04-03,0,0,0,0,2021-04-03,1617404400.0
680,1,4,2021-04-04,0,0,0,0,2021-04-04,1617490800.0
681,1,4,2021-04-05,0,0,0,0,2021-04-05,1617577200.0
682,1,4,2021-04-06,0,0,0,0,2021-04-06,1617663600.0
683,1,4,2021-04-07,0,0,0,0,2021-04-07,1617750000.0
684,1,4,2021-04-08,0,0,0,0,2021-04-08,1617836400.0
685,1,4,2021-04-09,0,0,0,0,2021-04-09,1617922800.0
686,1,4,2021-04-10,0,0,0,0,2021-04-10,1618009200.0
687,1,4,2021-04-11,0,0,0,0,2021-04-11,1618095600.0
688,1,4,2021-04-12,0,0,0,0,2021-04-12,1618185600.0
689,1,4,2021-04-13,0,0,0,0,2021-04-13,1618272000.0
690,1,4,2021-04-14,0,0,0,0,2021-04-14,1618358400.0
691,1,4,2021-04-15,0,0,0,0,2021-04-15,1618444800.0
692,1,4,2021-04-16,0,0,0,0,2021-04-16,1618531200.0
693,1,4,2021-04-17,0,0,0,0,2021-04-17,1618617600.0
694,1,4,2021-04-18,0,0,0,0,2021-04-18,1618704000.0
695,1,4,2021-04-19,0,0,0,0,2021-04-19,1618790400.0
696,1,4,2021-04-20,0,0,0,0,2021-04-20,1618876800.0
697,1,4,2021-04-21,0,0,0,0,2021-04-21,1618963200.0
698,1,4,2021-04-22,0,0,0,0,2021-04-22,1619049600.0
699,1,4,2021-04-23,0,0,0,0,2021-04-23,1619136000.0
700,1,4,2021-04-24,0,0,0,0,2021-04-24,1619222400.0
701,1,4,2021-04-25,0,0,0,0,2021-04-25,1619308800.0
702,1,4,2021-04-26,0,0,0,0,2021-04-26,1619395200.0
703,1,4,2021-04-27,0,0,0,0,2021-04-27,1619481600.0
704,1,4,2021-04-28,0,0,0,0,2021-04-28,1619568000.0
705,1,4,2021-04-29,0,0,0,0,2021-04-29,1619654400.0
706,1,4,2021-04-30,0,0,0,0,2021-04-30,1619740800.0
707,1,4,2021-05-01,0,0,0,0,2021-05-01,1619827200.0
708,1,4,2021-05-02,0,0,0,0,2021-05-02,1619913600.0
709,1,4,2021-05-03,0,0,0,0,2021-05-03,1620000000.0
710,1,4,2021-05-04,0,0,0,0,2021-05-04,1620086400.0
711,1,4,2021-05-05,0,0,0,0,2021-05-05,1620172800.0
712,1,4,2021-05-06,0,0,0,0,2021-05-06,1620259200.0
713,1,4,2021-05-07,0,0,0,0,2021-05-07,1620345600.0
714,1,4,2021-05-08,0,0,0,0,2021-05-08,1620432000.0
715,1,4,2021-05-09,0,0,0,0,2021-05-09,1620518400.0
716,1,4,2021-05-10,0,0,0,0,2021-05-10,1620604800.0
717,1,4,2021-05-11,0,0,0,0,2021-05-11,1620691200.0
718,1,4,2021-05-12,0,0,0,0,2021-05-12,1620777600.0
719,1,4,2021-05-13,0,0,0,0,2021-05-13,1620864000.0
720,1,4,2021-05-14,0,0,0,0,2021-05-14,1620950400.0
721,1,4,2021-05-15,0,0,0,0,2021-05-15,1621036800.0
722,1,4,2021-05-16,0,0,0,0,2021-05-16,1621123200.0
723,1,4,2021-05-17,0,0,0,0,2021-05-17,1621206000.0
724,1,4,2021-05-18,0,0,0,0,2021-05-18,1621292400.0
725,1,4,2021-05-19,0,0,0,0,2021-05-19,1621378800.0
726,1,4,2021-05-20,0,0,0,0,2021-05-20,1621465200.0
727,1,4,2021-05-21,0,0,0,0,2021-05-21,1621551600.0
728,1,4,2021-05-22,0,0,0,0,2021-05-22,1621638000.0
729,1,4,2021-05-23,0,0,0,0,2021-05-23,1621724400.0
730,1,4,2021-05-24,0,0,0,0,2021-05-24,1621810800.0
731,1,4,2021-05-25,0,0,0,0,2021-05-25,1621897200.0
732,1,4,2021-05-26,0,0,0,0,2021-05-26,1621983600.0
733,1,4,2021-05-27,0,0,0,0,2021-05-27,1622070000.0
734,1,4,2021-05-28,0,0,0,0,2021-05-28,1622156400.0
735,1,4,2021-05-29,0,0,0,0,2021-05-29,1622242800.0
736,1,4,2021-05-30,0,0,0,0,2021-05-30,1622329200.0
737,1,4,2021-05-31,0,0,0,0,2021-05-31,1622415600.0
738,1,4,2021-06-01,0,0,0,0,2021-06-01,1622502000.0
739,1,4,2021-06-02,0,0,0,0,2021-06-02,1622588400.0
740,1,4,2021-06-03,0,0,0,0,2021-06-03,1622674800.0
741,1,4,2021-06-04,0,0,0,0,2021-06-04,1622761200.0
742,1,4,2021-06-05,0,0,0,0,2021-06-05,1622847600.0
743,1,4,2021-06-06,0,0,0,0,2021-06-06,1622934000.0
744,1,4,2021-06-07,0,0,0,0,2021-06-07,1623020400.0
745,1,4,2021-06-08,0,0,0,0,2021-06-08,1623106800.0
746,1,4,2021-06-09,0,0,0,0,2021-06-09,1623193200.0
747,1,4,2021-06-10,0,0,0,0,2021-06-10,1623279600.0
748,1,4,2021-06-11,0,0,0,0,2021-06-11,1623366000.0
749,1,4,2021-06-12,0,0,0,0,2021-06-12,1623452400.0
750,1,4,2021-06-13,0,0,0,0,2021-06-13,1623538800.0
751,1,4,2021-06-14,0,0,0,0,2021-06-14,1623625200.0
752,1,4,2021-06-15,0,0,0,0,2021-06-15,1623711600.0
753,1,4,2021-06-16,0,0,0,0,2021-06-16,1623798000.0
754,1,4,2021-06-17,0,0,0,0,2021-06-17,1623884400.0
755,1,4,2021-06-18,0,0,0,0,2021-06-18,1623970800.0
756,1,4,2021-06-19,0,0,0,0,2021-06-19,1624057200.0
757,1,4,2021-06-20,0,0,0,0,2021-06-20,1624143600.0
758,1,4,2021-06-21,0,0,0,0,2021-06-21,1624230000.0
759,1,4,2021-06-22,0,0,0,0,2021-06-22,1624316400.0
760,1,4,2021-06-23,0,0,0,0,2021-06-23,1624402800.0
761,1,4,2021-06-24,0,0,0,0,2021-06-24,1624489200.0
762,1,4,2021-06-25,0,0,0,0,2021-06-25,1624575600.0
763,1,4,2021-06-26,0,0,0,0,2021-06-26,1624662000.0
764,1,4,2021-06-27,0,0,0,0,2021-06-27,1624748400.0
765,1,4,2021-06-28,0,0,0,0,2021-06-28,1624834800.0
766,1,4,2021-06-29,0,0,0,0,2021-06-29,1624921200.0
767,1,4,2021-06-30,0,0,0,0,2021-06-30,1625007600.0
768,1,4,2021-07-01,0,0,0,0,2021-07-01,1625094000.0
769,1,4,2021-07-02,0,0,0,0,2021-07-02,1625180400.0
770,1,4,2021-07-03,0,0,0,0,2021-07-03,1625266800.0
771,1,4,2021-07-04,0,0,0,0,2021-07-04,1625353200.0
772,1,4,2021-07-05,0,0,0,0,2021-07-05,1625439600.0
773,1,4,2021-07-06,0,0,0,0,2021-07-06,1625526000.0
774,1,4,2021-07-07,0,0,0,0,2021-07-07,1625612400.0
775,1,4,2021-07-08,0,0,0,0,2021-07-08,1625698800.0
776,2,1,2020-12-27,0,0,0,0,2020-12-27,1609023600.0
777,2,1,2020-12-28,0,0,0,0,2020-12-28,1609110000.0
778,2,1,2020-12-29,0,0,0,0,2020-12-29,1609196400.0
779,2,1,2020-12-30,0,0,0,0,2020-12-30,1609282800.0
780,2,1,2020-12-31,0,0,0,0,2020-12-31,1609369200.0
781,2,1,2021-01-01,0,0,0,0,2021-01-01,1609455600.0
782,2,1,2021-01-02,0,0,0,0,2021-01-02,1609542000.0
